origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,2.8004246857015227,10,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,2.058643617384111,10,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,1.3646411107058418,10,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.8090130104231991,10,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.42583045045019496,10,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.1969399135134094,10,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.07947528098555173,10,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.028118985413223784,10,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.008900438229585004,10,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.002591855551121159,10,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0007156116658061442,10,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00019216023898630915,10,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.528848239405181,11,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,0.6513940916376689,11,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,0.7767837880159053,11,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,0.8994869618913145,11,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.0109538245933114,11,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,1.099925185787894,11,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,1.1581732510270673,11,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,1.175359285115392,11,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,1.1300099364071792,11,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,1.0004988426801211,11,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,0.7950689717677152,11,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.5561084981348507,11,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.33681161391038344,11,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.17384478493605887,11,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.07574925965893675,11,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.027957007839290733,11,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.008920929552275053,11,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.0025433579072703166,11,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0006751639478371884,11,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00017361109573130318,11,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.9132901398347365,12,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,1.097997625984799,12,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,1.262829952973582,12,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,1.3971895364732925,12,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.4895295142371239,12,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,1.5290302121042307,12,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,1.513354942066665,12,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,1.4413448109961144,12,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,1.3021315522626467,12,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,1.0871390216556858,12,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,0.8182044506678372,12,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.5445843509636883,12,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.3155251633201497,12,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.1566880102582169,12,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.06608404513933934,12,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.023761317724021066,12,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.007437564053063715,12,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.002093344718597938,12,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.000551091070529595,12,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00014078645397067448,12,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.8395679405142793,13,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,0.952068521046998,13,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,1.0325377015781618,13,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,1.0805474713146903,13,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.0954962497898086,13,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,1.0768747299016894,13,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,1.028443767763438,13,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,0.952661910047982,13,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,0.8435255143576085,13,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,0.6946029010665834,13,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,0.5176191860815887,13,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.3415434790551243,13,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.19597805943432534,13,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.09614725881569297,13,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.03993975212524743,13,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.014104874690723192,13,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.0043277674974724935,13,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.001192723163739452,13,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.00030731215069190157,13,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,7.683307067629893e-05,13,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.8605113180411778,14,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,1.1037767200713777,14,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,1.3501131700247675,14,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,1.5834966175533323,14,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.7818774024329231,14,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,1.9199557420993218,14,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,1.9818235703371583,14,1
